0.203130444314432,-0.859834434889891
0.0244969500594117,-0.826193473951363
-0.154593585561603,-0.823504609619789
-0.333802332879834,-0.819080839633237
-0.513030584167677,-0.818354510552467
-0.692258190278697,-0.817328138922676
-0.871488164240656,-0.816754693478288
-1.05071733159828,-0.816251728338223
-1.22994761475623,-0.81586861276493
-1.40917761504421,-0.81554926945649
-1.58840794027781,-0.815283216133942
-1.7676379255638,-0.815051913105052
-1.94686897198315,-0.814847852130917
-2.12609729261768,-0.814644088416642
-2.30533416887544,-0.814477780301416
-2.48454013991768,-0.814164362978282
-2.66386098199496,-0.814238847781702
-2.84275313233008,-0.812818120916731
-3.02324234099665,-0.815731589694209
-3.19776889435933,-0.803160725920492
-3.39434059840967,-0.829883857608358
-3.50262471505385,-0.670854482120966
-3.5783997157634,-0.510786506861621
-3.60898082587209,-0.330518495547949
-3.56670279757493,-0.15380037525064
-3.48526828160495,0.00706098496173979
-3.36919217623008,0.144584052628133
-3.24159443960077,0.270453932843807
-3.10628631887758,0.388160882155773
-2.96402754969632,0.497294537739492
-2.81657677640336,0.599255329047878
-2.66573618822133,0.696085414468207
-2.51298193998495,0.789849178061033
-2.3589629059349,0.881515558293017
-2.20409215989043,0.971732049875563
-2.04870654616147,1.06105733603994
-1.892851717423,1.14956281881444
-1.73615685727597,1.23657609823283
-1.57823290376391,1.32134649969454
-1.418525396713,1.40272232165202
-1.25609042573933,1.47858545668193
-1.08945810912171,1.5448752125103
-0.917863478502191,1.59737216327134
-0.741322155981248,1.63020780876375
-0.562080763883966,1.64090182718284
-0.382885021393971,1.63172596753208
-0.204722819667928,1.61355079397108
-0.0283709719965231,1.57396193688461
0.125527662436518,1.47734294407253
0.249379086845568,1.3469766677388
0.358893170291353,1.20500290340478
0.459287758798691,1.05643654457655
0.552427601263769,0.903260396923898
0.639115863855732,0.746355238218314
0.722926994584309,0.587950482342123
0.808646853945607,0.430458961562863
0.900161226443064,0.276579270220971
0.999397612828499,0.12618027125157
1.15538818663986,0.0232184303780585
1.34022856522348,0.0425235588199016
1.51668671862688,0.0612003027624013
1.69527813325871,0.0813392485208624
1.87394104512603,0.0942920735151134
2.05292986895984,0.104214771625543
2.23198972250873,0.111907144576953
2.41109940390207,0.118499747411114
2.59025495009027,0.12398979276891
2.76945757202867,0.126156485883001
2.94879716773351,0.115179636454442
3.12361181546894,0.0734445247481972
3.28985171292329,0.00266455804639776
3.42586734810538,-0.119149203857845
3.49871141144277,-0.285914925603727
3.54822490889304,-0.457810752096776
3.58208022130779,-0.634114728017977
3.6032953149759,-0.812145609492681
3.60898082587209,-0.991613650108938
3.58016301089336,-1.17017552785309
3.5073645292031,-1.33375092160283
3.41253742586832,-1.49094502470382
3.25052263092581,-1.57832874310517
3.06732498956203,-1.57051704235286
2.88937603174164,-1.58259768374473
2.70988999408018,-1.58567319121619
2.53081011452366,-1.59095454911316
2.35161100774151,-1.59524825298416
2.17244314222065,-1.5997627192621
1.99326648673204,-1.60426019856484
1.81410463082043,-1.60905671519582
1.63493034422829,-1.6140510635497
1.45586407009172,-1.62064455118477
1.27658108454166,-1.62687616813098
1.09828506784821,-1.63901414369018
0.916879041031262,-1.64090182718284
0.74941641819786,-1.56362086220902
0.637114680645269,-1.4195352447998
0.561663106055104,-1.25703172294118
0.468917242322476,-1.10303371765771
0.350236574158707,-0.968200775921943
